start_date,end_date,duration,gender,age,employment,income,education,religious_affiliation,religious_identity_1,religious_identity_2,religious_identity_3,religious_identity_4,political_party,political_party_other,ethnicity,ethnicity_other,marital_status,sexual_orientation,condition_threat,video_first_click,video_last_click,video_page_submit,video_click_count,what_was_the_message,accuracy_of_information,message_threatening_to_me,believe_the_message,right_wing_authoritarianism_1,right_wing_authoritarianism_2,right_wing_authoritarianism_3,right_wing_authoritarianism_4,right_wing_authoritarianism_5,right_wing_authoritarianism_6,right_wing_authoritarianism_7,right_wing_authoritarianism_8,right_wing_authoritarianism_9,right_wing_authoritarianism_10,right_wing_authoritarianism_11,right_wing_authoritarianism_12,right_wing_authoritarianism_13,right_wing_authoritarianism_14,right_wing_authoritarianism_15,right_wing_authoritarianism_16,right_wing_authoritarianism_17,right_wing_authoritarianism_18,authoritarian_parenting_preferences_1,authoritarian_parenting_preferences_2,authoritarian_parenting_preferences_3,authoritarian_parenting_preferences_4,authoritarian_parenting_preferences_5,political_dispositions_1,political_dispositions_2,political_dispositions_3,political_dispositions_4,political_dispositions_5,political_dispositions_6,political_attitudes_1,political_attitudes_2,political_attitudes_3,political_attitudes_4,political_attitudes_5,political_attitudes_6,political_attitudes_7,political_attitudes_8,political_attitudes_9,political_attitudes_10,political_attitudes_11,political_attitudes_12,political_attitudes_13,political_attitudes_14,told_to_continue,puzzles_that_were_completed,condition_tangram,read_and_understood_instructions,tangram_choice_1,tangram_choice_2,tangram_choice_3,tangram_choice_4,tangram_choice_5,tangram_choice_6,tangram_choice_7,tangram_choice_8,tangram_choice_9,tangram_choice_10,tangram_choice_11,purpose_of_study,additional_guess,which_group_iv,conservative_political_attitudes_total_normalized,religious_identity,right_wing_authoritarianism_total,authoritarian_parenting_preferences_total,status_quo_conservatism_total,laissez_faire_conservatism_total,tangram_task_difficulty
3/22/2019 13:29,3/22/2019 13:56,1634,2,21,6,8,7,5,7,1,7,1,3,,1,,5,1,3,0,0,166.056,0,"I would say that the message of this news clip is that everyone has their own beliefs, but some people may not agree with them. People will go to the extremes in order to further back up their own personal beliefs.",6,1,3,7,2,7,5,3,8,7,1,2,2,5,9,5,7,8,6,2,5,0,1,0,0,1,1,1,1,1,1,2,5,6,4,7,4,6,4,4,7,1,4,40,40,45,1,1,1,1,4,5,6,7,8,9,14,15,18,21,30,I believe that the purpose of the experiments was to frustrate me before I assigned the tasks to the specific group. This would help me give them harder ones in order to feel better about myself by seeing other people try to manipulate these puzzles.,I did not perceive any purpose to the experiment other than what was explained by the experimenter. I thought the experiment was about completing tasks involving motor learning.,Atheists,0.1725074258,4,73,2,2,5,-4
3/22/2019 13:59,3/22/2019 14:23,1443,1,19,6,11,7,6,3,6,3,5,1,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,Individuals beloning to practicing religion is declining in current times,9,3,9,6,3,6,6,6,8,6,3,5,4,3,7,5,5,6,4,6,5,0,0,0,0,1,0,1,1,1,1,1,4,3,6,5,4,5,2,5,6,3,6,60,31,65,1,,2,1,4,9,10,12,14,20,21,22,23,28,30,To see my spacial awareness and apply what i know to a group of people,If the choices i made for the puzzles had anything to do with the social group i was assigned,LGBTQ,1.23590801,21,78,1,1,4,2
3/25/2019 10:27,3/25/2019 11:45,4703,1,20,6,5,8,6,5,3,3,5,3,,1,,5,1,2,0,0,140.947,0,to warn people and inform people of the storm that is coming,9,6,9,5,1,7,3,2,6,3,3,5,8,4,6,6,2,5,2,8,3,0,0,0,0,0,0,0,0,1,0,2,6,5,6,7,4,6,2,5,1,1,5,30,20,40,1,"1,2",2,1,3,4,7,8,16,17,19,21,24,26,30,stereotypes,no,christians,2.578541459,16,64,0,0,3,0
3/25/2019 10:27,3/25/2019 11:19,3132,1,24,1,3,7,5,6,2,5,2,2,,3,,5,3,2,0,0,137.186,0,christians are tired of being bullied for their beliefs and values,4,6,3,5,2,7,4,3,7,9,2,2,8,2,9,8,2,8,2,8,2,0,0,0,0,0,0,0,0,1,0,1,5,2,6,2,7,6,2,6,7,2,6,20,22,24,1,"1,2",3,1,4,10,12,13,15,17,19,20,22,26,28,to see how religion affects beliefs and choices,getting the point of view of others based on their sexuality and religious views,11,0.002270272339,9,48,0,0,2,1
3/25/2019 17:45,3/25/2019 18:54,4161,2,23,6,6,7,5,2,6,2,5,3,,5,,1,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,People nowdays are too busy to stay as a christian.,9,8,10,6,6,7,3,3,8,7,6,5,3,7,4,8,7,4,7,2,7,0,0,0,1,0,1,1,0,1,0,1,5,5,5,6,3,6,6,6,2,3,4,30,40,48,1,"1,2",1,1,1,3,6,8,15,16,18,19,21,23,30,I have no clue,to find out how attempting I am,,1.108673463,23,89,1,2,2,-1
3/27/2019 14:03,3/27/2019 14:41,2304,1,20,6,12,7,11,4,6,3,5,2,,1,,5,3,3,0,0,160.923,0,"The message is saying that people often talk negatively about Christians and believe that it is okay. Then it turns political and says that is why many people voted for Trump and Pence, because they do not not ridicule Christians.",5,4,4,7,2,7,5,3,6,8,2,1,2,4,9,8,3,8,5,8,4,0,0,0,0,0,1,0,0,1,0,2,5,1,5,7,2,7,1,7,7,2,2,8,7,20,1,"1,2",3,1,4,6,9,12,14,18,19,20,27,28,29,Something to do with how people with certain political beliefs judge other political types.,No,Christians,-13.60663874,20,59,0,1,3,0
3/27/2019 14:57,4/1/2019 13:03,425125,2,20,6,1,5,5,7,2,4,4,1,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,get out of floridia,11,10,10,2,9,1,9,9,6,4,8,3,5,6,8,2,9,2,8,1,8,0,1,1,1,1,0,0,1,1,1,2,2,7,4,2,5,1,6,4,7,1,6,80,50,100,1,3,1,1,1,13,14,15,16,17,19,22,25,28,30,poltical views,no,3,13.45959853,11,122,4,0,5,3
3/28/2019 16:17,3/28/2019 16:44,1633,1,18,6,8,6,5,6,3,5,3,1,,1,,5,1,3,0,0,164.117,0,The amount of Christians is declining because of an increase in the feeling of not needing to attend/partcipate in organized religion.,8,4,7,7,4,7,3,6,7,7,4,3,3,3,7,6,6,6,4,3,7,0,0,0,0,0,0,0,1,1,1,1,5,5,6,6,5,5,5,3,5,3,5,58,40,65,1,1,3,1,4,5,9,13,14,20,21,23,24,27,28,To compare religious affiliations to political views.,Using intelligence to scale the answers of the questions.,Atheists,6.012132422,11,79,0,0,4,2
3/29/2019 12:09,3/29/2019 15:25,11733,1,20,6,11,7,5,7,2,6,1,2,,3,,1,1,2,0,0,138.569,0,about hurricane Irma and when it was first starting,8,4,7,7,2,8,2,1,9,7,3,1,9,1,9,9,1,9,2,9,2,0,0,0,0,1,0,0,0,1,0,1,6,1,7,7,1,7,1,7,7,1,7,19,9,36,1,"1,2",2,1,1,2,4,5,6,7,9,10,11,13,14,i have no clue,it had many questions about authority so it probably had something to do with that and religion,LGBTQ,-6.625890522,6,36,1,0,2,-8
3/29/2019 15:25,3/29/2019 15:54,1759,1,21,1,2,7,11,4,4,4,4,1,,1,,5,1,2,0,0,139.989,0,"Attacking others religous values when it doesnt meet our own, especially when it is someone in high power.",6,3,7,6,6,7,6,5,8,8,4,2,7,6,7,4,3,6,5,7,3,0,0,0,0,0,1,1,1,1,1,1,5,5,4,5,4,5,5,3,7,1,4,50,46,50,1,"1,2",3,1,1,3,5,8,15,17,19,20,21,25,28,The way you think and reason depending on your religous values/views,"No, just listened to instructions",Athiest,3.698566263,16,71,0,2,4,-1
4/1/2019 13:03,4/1/2019 13:30,1643,2,20,1,10,7,2,6,2,6,2,2,,1,,5,1,3,0,0,160.14,0,people are loosing faith in their religion,9,1,10,4,6,7,6,7,8,8,4,3,5,4,9,4,7,6,6,4,4,0,0,0,0,0,1,1,0,0,0,2,3,6,6,6,3,5,6,5,7,5,6,26,10,42,1,"1,2",1,1,2,3,4,5,10,13,15,17,18,21,30,test correlation between IQ and religious/political views,IQ,Christians,-2.255446254,8,82,0,2,2,-3
4/1/2019 14:21,4/1/2019 14:49,1705,1,21,6,11,9,6,1,7,1,7,1,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,National leaders with religious beliefs are being attacked for their faith (Christianity) and it is being accepted and tolerated by many people belonging to the Democratic Party.,5,2,5,6,7,4,7,7,7,6,6,8,1,8,4,3,6,4,6,5,6,0,0,0,1,1,1,1,0,1,0,1,3,6,3,5,7,7,1,7,1,2,5,82,91,67,1,"1,2",2,1,4,6,7,10,11,15,17,18,21,29,30,To see what kinds of beliefs are most associated with people in different religions.,Noting how strong people associate themselves with a religion or political standpoint and how those two characteristics work together to produce different perceptions.,Christians,5.259014916,28,109,2,2,2,-1
4/1/2019 15:26,4/1/2019 15:46,1236,1,18,6,10,6,5,7,1,7,1,2,,2,,5,1,3,0,0,159.224,0,"To inform those who live in Florida, and those watching the news of the potential danger that is headed their way.",10,6,10,2,3,6,6,4,7,7,1,1,2,4,9,8,6,6,6,7,6,0,0,1,1,1,1,0,0,1,0,1,5,3,5,7,6,6,2,6,7,3,3,1,2,2,1,"1,2",2,1,3,5,9,11,13,14,18,21,28,29,30,"To express your beliefs, and then to see how your beliefs and ideas impacted what you chose for other groups of people.","Current isues and events involving government, the economy, and religious beliefs.",Atheists,-9.38261925,4,73,3,1,2,1
4/10/2019 13:18,4/10/2019 13:47,1761,1,20,6,10,7,1,7,2,6,1,2,,1,,5,3,2,0,0,140.878,0,a warming about a hurricane,10,3,10,7,1,8,2,1,9,9,1,1,9,2,9,5,2,3,1,7,2,0,0,0,0,0,1,0,0,0,0,1,2,2,6,7,2,7,2,7,7,5,2,5,5,5,1,,1,1,4,6,7,12,13,15,16,18,19,22,29,to test ISI for different demographics,no,LGBTQ,-17.14722413,6,39,0,1,1,-1
4/15/2019 16:38,4/15/2019 17:30,3115,2,20,6,11,7,2,2,2,6,1,2,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,it was fox news reaction to the view discussing Mike Pences comment that he communicates with jesus,3,5,4,7,4,6,1,1,7,8,3,4,8,1,9,5,1,4,3,9,4,0,0,0,0,0,1,1,0,0,0,2,5,5,5,7,4,6,1,5,1,1,4,34,23,39,1,"1,2",3,1,1,2,3,5,6,8,9,12,14,15,20,to see how religion affects what difficulty of puzzle you give the other group,N/A,athesis,0.2334417218,11,50,0,2,2,-7
4/15/2019 17:30,4/15/2019 17:57,1603,2,22,6,1,7,2,4,3,6,2,3,,5,,5,1,2,0,0,142.989,0,"The general message is that overall, Americans are less religious compared to the past.",9,3,6,6,6,6,6,5,6,8,5,3,5,6,7,3,6,6,5,6,3,0,0,0,0,1,0,0,1,1,1,1,5,4,5,7,4,6,6,5,5,2,3,50,30,75,1,1,3,1,1,5,9,12,15,18,19,21,26,28,30,I think this study was about how religion impacts the ability to do ISI puzzles.,"No, I did not.",LGBTQ,1.001422691,11,83,1,0,4,1
4/16/2019 15:37,4/16/2019 16:00,1386,1,18,6,4,6,5,2,6,1,6,2,,3,,5,1,3,160.808,160.808,161.887,1,"that the ""left"" is often very judgmental",6,6,6,6,1,8,6,2,9,7,1,2,4,6,9,6,4,4,6,6,6,1,0,1,0,0,0,0,0,1,0,1,5,3,6,6,2,6,1,6,7,2,5,51,50,62,1,1,1,1,3,4,5,8,9,12,15,18,21,23,30,look for bias,no,christian,-2.100929644,25,63,2,0,2,-2
4/16/2019 17:20,4/16/2019 17:44,1449,1,20,6,6,7,2,7,1,7,1,2,,1,,5,3,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,There is a dangerous hurricane arriving to Florida,8,2,10,7,2,9,6,2,9,7,1,1,9,1,9,8,2,8,1,9,1,0,0,0,0,0,0,0,0,1,0,2,7,4,7,7,4,7,2,7,7,5,6,21,6,49,1,"1,2",2,1,1,2,3,4,5,6,8,9,10,15,18,The first might have been to check how we interpret media and its reliability and how our perception matches with our religious beliefs. The second (ISI) could be to check how our feelings towards certain groups affects our treatment towwads them.,"No, I did not.",Christians,-4.915396832,4,39,0,0,3,-9
4/17/2019 12:47,4/17/2019 13:11,1431,1,20,2,1,7,5,1,7,2,6,4,unsure,1,,5,1,2,0,0,139.258,0,"How organized religions have seen a decline in the amount of people who attend, specifically young people.",7,1,6,4,2,4,4,3,8,7,2,2,4,6,8,3,3,8,4,4,3,0,0,1,1,0,1,0,0,1,0,2,5,3,2,6,4,6,3,5,3,3,5,20,13,38,1,1,3,1,3,7,8,11,13,14,16,18,21,27,30,to identiy biases agaisnt certian groups of people,To have the person try all puzzles and then give them a random group to see if that person believes the group could complete certain levels of the task,LGBTQ,-4.177444857,26,73,2,1,3,0
4/17/2019 15:18,4/17/2019 15:57,2305,2,21,2,5,7,11,6,3,7,2,2,,3,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,Conservatives believe that liberals are unwelcoming or unaccapting of beliefs that differ from their own. Strong religious values in government is condemned by liberals.,6,2,5,9,3,9,1,6,8,9,3,1,9,7,7,4,7,9,5,9,7,0,0,0,0,0,0,0,1,0,0,2,7,2,5,6,4,5,2,6,7,1,7,20,10,60,1,"1,2",1,1,3,4,7,13,15,17,19,20,22,27,30,core values in relation to choice of abstract shape,Political priming and self-reporting values and effects upon problem solving,Athiests,-0.2701391418,8,61,0,0,3,0
4/19/2019 14:48,4/19/2019 15:12,1395,2,19,6,11,7,6,5,4,3,3,3,,1,,5,1,3,0,0,160.972,0,That there is a dangerous hurricane coming for Florida.,9,1,9,6,2,8,2,6,9,9,2,1,7,3,8,7,6,8,5,6,5,0,0,0,0,0,0,0,0,1,0,2,5,2,5,5,2,5,6,6,3,1,5,35,30,35,1,"1,2",2,1,1,3,5,8,11,15,17,18,20,21,23,To see what puzzles people think should be given to what crowd of people.,There could possibly be a correlation or finding with making me do the puzzles first then selecting which ones I want to give to other people based on my demographic.,My selected group was Christians.,1.047985475,15,57,0,0,3,-2
4/19/2019 15:33,4/19/2019 15:54,1239,2,20,6,12,7,5,5,2,3,3,2,,1,,5,1,2,0,0,142.29,0,"Faith, specifically christian faith is decreasing in favor of athiesm or agnositism.",9,1,10,8,2,9,3,3,9,9,1,2,8,3,7,8,2,8,1,9,1,0,0,0,0,1,0,1,0,1,0,2,6,1,6,7,3,6,2,6,7,3,2,30,10,34,1,1,,,3,4,8,11,13,14,18,21,23,28,30,"To find out how my demographic effected my views on waning religous faith, and maybe if a group like LBGT biased my views on how they can solve logic problems.",No not really untill I was asked about what I thought the purpose was.,LGBT,-8.758850281,13,40,1,1,3,1
4/25/2019 18:07,4/25/2019 18:31,1442,1,20,1,12,7,6,3,7,2,6,3,,1,,5,1,3,0,0,161.96,0,The severity of the hurricane that is hitting florida,9,6,9,3,5,5,6,3,8,7,6,5,2,6,6,4,6,6,4,4,6,0,1,1,1,1,1,1,1,1,0,1,2,3,5,7,3,6,3,5,5,4,5,40,35,58,1,"1,2",3,1,1,6,7,8,12,18,21,23,27,28,30,To see if views on current events impacted views on other people (atheists),Views on current events,atheists,-5.006083447,24,94,4,2,3,1
4/26/2019 13:00,4/26/2019 13:20,1239,1,21,6,5,7,2,6,4,4,4,4,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,More people are agnostic,11,1,11,5,3,8,3,2,2,9,1,1,5,1,9,7,5,3,5,3,5,0,1,0,1,1,1,1,0,1,0,1,6,2,6,7,1,7,4,2,1,1,4,44,18,75,1,1,2,1,2,3,6,9,11,13,16,21,23,25,27,To see if people's religious and political views had an effect on what level of puzzles to give to atheists.,I percieved it was about how my views can have an effect on choices (ie the level of difficulty in puzzles for athiests),atheists,2.292066348,14,63,3,2,2,0
9/13/2019 10:56,9/13/2019 11:28,1923,2,20,6,1,7,2,7,1,7,1,1,,1,,5,1,1,6.01E-154,1.43E-153,1.28E-153,6.05E-154,to inform the audience of the falling percentage of americans who practice christianity.,8,1,8,6,4,6,4,4,7,8,3,1,8,5,9,4,7,6,5,5,4,0,0,0,0,1,0,0,1,1,1,2,4,4,4,6,3,4,6,4,7,2,4,70,50,85,1,1,1,1,1,3,8,10,15,16,18,20,21,25,29,to guage opinion on beliefs/values that a young population has regarding religion and authority,"not sure, there could be variables being measured that i am unaware of, and correlations that only the researchers will see. possibly to attempt to guage how young people feel comparatively to elder people to help predict the future of society.",LGBTQ persons,3.608008273,4,69,1,0,5,-1
9/13/2019 11:50,9/13/2019 12:15,1506,2,21,1,2,8,2,7,1,7,1,1,,1,,5,1,2,0,0,137.775,0,"Hurricane is gaining strength and will hit florida, possibly making tornados occur in south florida.",4,1,4,4,7,4,7,6,4,5,6,1,5,3,7,4,7,4,5,3,4,0,0,1,1,1,1,1,1,1,1,2,3,6,1,3,4,5,5,3,6,1,3,80,100,60,1,"1,2",2,1,3,6,10,12,13,15,16,18,21,27,28,match politcal views with thought patterns,no,lbgtq,6.051503935,4,95,3,2,5,0
9/16/2019 10:44,9/16/2019 11:30,2744,2,23,6,6,7,7,4,5,2,4,2,,1,,5,1,1,6.05E-154,6.04E-154,6.05E-154,6.01E-154,I think the message was trying to convey that Democrats are hypocritical for how they ridicule Mike Pence for beliving that Jessus talks to him and that they wouldn't do the same for somebody that is Muslim.,4,6,6,7,1,9,2,1,8,9,5,2,5,3,7,5,5,7,3,8,1,0,0,0,0,0,1,0,0,1,0,2,6,3,6,7,1,7,2,7,6,3,4,25,15,35,1,2,3,1,6,7,9,11,12,14,18,19,20,21,25,To see what I considered what puzzles was difficult and to see how I precieve current events.,I believe the purpose of the experiemnt was to see what puzzles I thought were most challengin and how I would administer the test to a different group that is not like me.,Atheists,-8.111281164,19,52,0,1,3,-1
9/16/2019 11:30,9/16/2019 11:59,1705,1,21,6,1,7,5,3,6,2,2,2,,3,,5,1,3,0,0,164,0,The effects and strength of an upcoming hurricane.,8,3,10,6,3,7,3,3,8,6,5,6,5,5,4,2,6,7,5,8,5,0,0,1,0,0,1,0,0,1,1,1,5,1,7,7,3,6,1,6,6,2,6,40,20,10,1,"1,2",1,1,12,21,22,23,24,25,26,27,28,29,30,Whether spacial intlligence correlates to societal views in this county,n/a,Christian,-5.370235675,19,80,1,1,3,10
9/16/2019 11:59,9/16/2019 12:37,2294,2,18,6,11,5,11,7,5,5,2,1,,4,,5,1,2,0,0,138.175,0,The message is to make people aware of the fact that christianity is declining in America,7,1,10,4,5,5,6,6,8,7,5,2,4,3,8,3,8,7,7,4,7,0,0,1,1,0,1,1,0,1,0,2,4,6,1,6,5,5,2,3,3,2,4,70,60,45,1,"1,2",2,1,4,5,7,9,13,14,20,21,24,28,29,"For the first experiment, I believe was to get an understanding of peoples political beliefs and religion and see how they correlate. For the second experiment, i'm not sure what the purpose was","Yes, like I said before the purpose for the first experiment I believe was to see the correlation between political affiliation and religion",LGBTQ population,2.842462397,11,89,2,2,3,0
9/16/2019 12:39,9/16/2019 13:04,1495,1,19,6,7,7,7,5,5,3,6,1,,1,,5,1,2,0,0,138.505,0,The message is clearly stating that there's a blind eye when it comes to republician christian fews. People tend to get away with hating on certain religions and get away with saying hateful things. It's a hypocritial aspect that is very common in today's world.,8,10,7,3,6,2,8,6,6,7,3,5,1,2,4,7,8,7,6,5,9,0,1,0,0,1,1,1,1,1,1,1,2,4,6,7,6,7,4,2,6,1,7,82,52,76,1,"1,2",3,,1,2,3,5,6,10,11,15,18,19,20,The purpose was to get a wide variety of answers about today's culture and government views. Then somehow trying to associate pictures with religion.,I think the experiment was about getting a better idea on how people feel about today's current events and the opinions of others.,Christians,5.974401833,19,102,2,2,4,-6
9/17/2019 14:58,9/17/2019 15:32,2042,1,18,6,12,5,6,3,5,2,6,3,,1,,5,3,3,11.963,158.875,159.562,2,"Information on the developement of Hurricane Irma, how she is gaining strength and how side of effects of her storm are the tornado threats that are covering Florida",7,3,8,8,3,8,4,4,9,7,3,5,6,6,6,4,3,4,5,3,6,0,0,0,1,0,1,0,0,1,1,1,5,5,7,6,4,5,3,2,3,2,6,50,25,67,1,"1,2",2,1,3,4,8,9,12,14,18,21,24,29,30,To associate religious background with how we percieve events and choices,To test how religious background influences our choices,Athiest,7.325416108,22,73,1,1,3,0
9/17/2019 15:32,9/17/2019 16:00,1651,1,19,6,7,7,5,5,3,5,3,1,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,People get judged for certain beliefs,7,7,8,3,3,2,6,4,4,8,4,8,4,3,8,4,6,7,8,5,4,0,0,0,0,0,0,1,0,1,1,1,3,5,6,6,3,5,3,5,7,2,5,67,71,65,1,2,1,1,4,6,9,10,13,14,16,19,22,24,29,To see if certain remarks changed my viewpoint and to collect data about it.,To see what I thought of certain people based on my personal traits.,LGBTQ,2.369949243,12,90,0,1,3,-1
9/17/2019 16:15,9/17/2019 17:00,2690,1,17,6,11,6,6,3,6,2,5,1,,1,,5,1,3,0,0,156.348,0,I think the message is to inform the viewers watching that people that were once catholic are now changing their religion because they believe they can do without it.,7,7,6,7,2,6,7,4,7,8,2,7,4,8,6,2,9,7,7,3,6,0,1,0,1,0,0,0,0,1,1,2,2,6,6,5,2,4,6,3,5,3,6,90,90,90,1,"1,2,3",3,1,7,10,12,13,14,16,17,18,21,26,28,I believe the prupose was to get a visual on how different people view different things,I think it was about different peoples views and comparing how they look at things to their beliefs,,9.818948027,22,92,2,0,4,1
9/19/2019 15:11,9/19/2019 15:52,2446,1,21,6,11,7,5,5,5,3,6,2,,3,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,To show how younger generations are not attaching themself to a religion,8,1,9,3,2,6,6,2,8,8,1,1,5,2,8,8,3,7,5,7,3,0,0,0,0,0,1,0,1,0,0,2,4,2,7,5,4,5,4,7,7,2,2,19,0,19,1,"1,2",2,1,1,4,5,6,9,11,15,17,18,21,25,I am not sure,N/A,Athesist,-6.63184318,19,57,0,1,3,-3
9/19/2019 15:52,9/19/2019 16:17,1494,1,21,1,11,7,5,2,6,1,7,1,,1,,5,1,2,0,0,139.2,0,to be aware and evacuate if you are in the area,11,3,11,3,7,7,9,7,8,8,3,5,6,6,6,4,3,6,4,3,6,1,0,0,1,0,0,1,0,1,1,1,5,5,6,7,4,6,3,5,7,1,5,75,60,50,1,1,1,1,1,4,5,6,7,8,9,10,12,20,22,To see how a person can concentrate after being exposed to bad news,No,Christians,3.017722813,26,91,2,1,3,-7
9/19/2019 16:18,9/19/2019 17:02,2642,1,19,6,1,7,2,7,1,7,1,2,,1,,5,2,3,0,0,160.5,0,"Christian republicans are angry that Mike Pense is getting heat for his beliefs, they are upset that religion is not being accepted in office by others who don't have the same beliefs as them.",1,11,1,9,1,9,7,5,9,9,1,1,5,2,9,8,2,5,4,8,4,0,0,0,0,0,0,0,0,0,0,1,7,2,7,7,1,7,1,7,7,1,3,1,1,1,1,,3,1,1,4,6,9,15,17,18,21,25,27,29,Find out information about people's beliefs and bias,people's bias toward a group,LGBT+,-10.74437752,4,47,0,0,1,0
9/20/2019 10:39,9/20/2019 11:18,2315,1,19,1,3,8,6,1,6,1,6,3,,5,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,Negative opinions about someone else's religious opinions and beliefs,7,1,6,6,3,3,7,6,9,7,8,5,6,8,8,8,8,4,4,7,6,0,1,1,0,0,1,1,0,1,0,2,6,2,6,7,4,7,6,4,4,3,7,60,1,50,1,"1,2",1,1,4,6,9,10,11,13,14,17,18,20,21,How different religious groups can differ with ISI,No,Atheists,1.86106653,26,87,2,2,3,-3
9/20/2019 11:19,9/20/2019 11:50,1880,1,21,6,6,8,7,2,6,3,6,1,,3,,5,1,3,164.693,164.693,165.655,1,less Americans are Christians now days than in the pass,9,6,9,6,2,8,5,4,6,6,6,7,4,4,8,7,7,4,7,4,4,0,0,0,0,1,1,0,0,1,1,2,6,5,4,5,5,6,7,7,2,3,6,60,40,50,1,"1,2",2,1,1,2,3,4,5,6,7,8,9,11,19,problem solving when it comes to different religious groups,I don't know,Atheist,5.857972733,23,80,1,1,4,-9
9/20/2019 11:50,9/20/2019 12:28,2268,1,18,6,11,6,6,6,3,6,3,2,,1,,5,1,2,0,0,134.759,0,to inform people about hurricane Irma and how much destruction it may do.,7,3,8,3,4,2,8,4,3,6,7,5,5,7,7,4,6,7,6,4,6,0,1,0,0,0,1,1,1,1,1,1,5,6,6,6,6,4,5,4,7,1,5,40,30,50,1,1,3,1,1,2,4,5,9,11,14,16,18,21,24,to see how people interpret different information based on what they were given.,"yes, seeing what certain people choose based off their opinions and level of difficulty for the experiments.",Christians,5.932344314,10,103,1,2,4,-3
9/20/2019 12:30,9/20/2019 13:02,1916,1,18,6,5,6,2,5,5,4,3,2,,1,,5,3,3,0,0,160.942,0,There is a significant decline in religious belief in young adults.,8,1,9,6,4,7,4,3,7,7,2,1,5,5,8,6,2,5,3,6,3,0,0,0,0,0,1,0,0,1,0,1,3,3,7,7,3,5,3,5,7,3,5,25,15,40,1,"1,2",2,1,1,4,6,10,11,14,16,19,20,21,23,The purpose of the first study was probably to see how different demographic groups and political beliefs affect religious affiliation. The second experiment I honestly can't tell the purpose of? I would guess maybe testing spatial awareness and if demographics have anything to do with it.,"Like I said before, I thought the experiment was about how demographics affect religious affiliation, as well as spatial awareness.",The LGBTQ+ population.,-4.829615219,15,62,0,1,2,-2
9/23/2019 10:43,9/23/2019 11:17,2025,1,19,6,1,7,5,4,5,2,5,3,,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,There is a hurricane and tornado warnings.,8,4,11,7,2,7,5,4,9,8,3,5,5,6,4,3,3,4,6,6,4,0,0,0,0,1,1,0,0,1,1,1,5,5,7,7,5,7,1,7,4,2,6,60,40,90,1,1,1,1,3,8,10,11,16,18,19,21,25,28,30,How likely a person is to give a group they identify with easier puzzles,No,Christians,3.085358168,20,73,1,1,3,1
9/24/2019 14:57,9/24/2019 15:24,1654,1,20,1,9,7,11,5,2,6,2,4,N/A,1,,5,1,1,6.01E-154,6.01E-154,6.01E-154,6.01E-154,Issues with our VP flaunting religion that others do not agree with,5,3,3,3,4,3,6,3,4,7,3,4,5,4,6,6,3,4,4,5,6,0,0,0,0,1,0,0,1,1,1,2,4,5,5,6,4,5,5,4,5,2,5,69,77,62,1,"1,2",3,1,1,2,3,4,5,6,7,8,9,11,14,Recognizing inequalities compared to reality,I do not really know,LGBT members,6.046676598,9,84,1,0,5,-9
9/24/2019 15:24,9/24/2019 15:56,1877,1,20,6,4,7,7,1,7,1,7,2,,3,,5,1,3,0,0,161.176,0,People are quick to past judgment on those that don't carry the same beliefs as they do.,8,6,9,3,6,7,4,1,8,9,1,1,7,3,9,9,4,6,7,7,8,0,0,0,0,1,0,0,0,1,0,1,7,2,7,7,7,7,7,7,7,3,7,35,35,14,1,1,2,1,3,8,12,14,15,18,21,24,28,29,30,To see bias towards a different religious group.,Seeing different biases others hold against different religious groups other than their own.,Atheists,0.7576436478,28,59,1,0,2,3
9/24/2019 15:57,9/24/2019 16:23,1556,1,18,6,10,4,6,3,6,2,5,1,,2,,5,1,2,0,0,139.123,0,more people are becoming unafilliated to a specific religion,9,1,7,5,8,1,5,6,6,5,4,2,4,4,8,4,6,4,5,4,4,0,0,0,0,1,1,0,0,1,0,1,3,6,5,6,7,7,6,2,7,5,4,44,44,64,1,1,1,1,4,6,7,11,13,14,17,18,19,25,28,"I believe the purpose of the experiment was to analyze if i would choose easy, medium or hard puzzles given a specific group that i am supposed to assign the puzzles",I think the experiment was about analyzing if my choices were random or not when given a specific group to assign the puzzles,atheist,1.363081757,22,92,1,1,2,-1
